,,,count,mean,mean,mean,sum,sum,sum,Transport
,,,Severity,Distance(mi),Duration_Time,Severity,Distance(mi),Duration_Time,Severity,Transport
State,year,month,,,,,,,,
RI,19,2,273,0.13767765502512203,30.31440781440779,2.4505494505494507,37.585999821858316,8275.833333333327,669,473.0
RI,19,3,243,0.13695884681558848,46.297530864197526,2.4814814814814814,33.280999776188004,11250.3,603,574.0
RI,19,4,238,0.1645252108854412,52.87023809523804,2.5546218487394956,39.157000190735005,12583.116666666652,608,630.0
RI,19,5,243,0.12204115213339098,53.31851851851852,2.54320987654321,29.655999968414008,12956.400000000001,618,721.0
RI,19,6,224,0.11008035715614288,49.42991071428569,2.4732142857142856,24.658000002976006,11072.299999999994,554,717.0
RI,19,7,275,0.15331272872275992,56.31424242424243,2.5272727272727273,42.16100039875898,15486.416666666668,695,794.0
RI,19,8,226,0.1787079653692257,50.760324483775825,2.4911504424778763,40.38800017344501,11471.833333333336,563,854.0
RI,19,9,250,0.17402000020032407,48.09826666666667,2.528,43.505000050081016,12024.566666666668,632,1018.0
RI,19,10,264,0.08806439365940907,55.10220959595963,2.5265151515151514,23.248999926083997,14546.983333333343,667,592.0
RI,19,11,242,0.12330165282360743,61.23278236914599,2.4834710743801653,29.838999983313,14818.333333333328,601,595.0
RI,19,12,222,0.11845044961276126,58.18686186186188,2.490990990990991,26.295999814033,12917.483333333337,553,606.0
RI,20,1,185,0.11377297196130812,55.92576576576577,2.497297297297297,21.047999812842,10346.266666666666,462,418.0
RI,20,2,197,0.08009137004706093,52.033079526226764,2.5431472081218276,15.777999899271004,10250.516666666672,501,460.0
RI,20,3,185,0.033794594627600545,44.665765765765755,2.3783783783783785,6.2520000061061,8263.166666666664,440,484.0
RI,20,4,265,0.026173585393762265,38.190000000000005,2.2339622641509433,6.936000129347001,10120.350000000002,592,381.0
RI,20,5,204,0.14691176441516177,39.03284313725487,2.4215686274509802,29.969999940693,7962.699999999994,494,489.0
RI,20,6,236,0.11777966062863263,44.28177966101699,2.516949152542373,27.7959999083573,10450.50000000001,594,
SC,16,6,179,0.24976536312849165,147.84571694599626,2.2458100558659218,44.708000000000006,26464.38333333333,402,4767.0
SC,16,7,350,0.25042000000000003,177.1601904761905,2.3314285714285714,87.647,62006.06666666667,816,4841.0
SC,16,8,491,0.2861160896130347,197.7449422946368,2.295315682281059,140.48300000000003,97092.76666666666,1127,4690.0
SC,16,9,513,0.2867699805068227,166.4052956465237,2.2280701754385963,147.11300000000003,85365.91666666666,1143,4424.0
SC,16,10,464,0.23549353448275875,156.5707614942529,2.226293103448276,109.26900000000006,72648.83333333334,1033,4255.0
SC,16,11,527,0.3409810246679316,145.63883617963316,2.2637571157495255,179.69699999999997,76751.66666666667,1193,4302.0
SC,16,12,491,0.3906191446028516,153.5389680923286,2.2321792260692463,191.79400000000012,75387.63333333333,1096,4277.0
SC,17,1,501,0.32624351297405235,131.69407850964734,2.219560878243513,163.44800000000023,65978.73333333332,1112,4266.0
SC,17,2,520,0.2578499999999998,127.24573717948716,2.2173076923076924,134.0819999999999,66167.78333333333,1153,4223.0
SC,17,3,562,0.2818612099644127,125.64697508896798,2.2295373665480427,158.40599999999995,70613.6,1253,4831.0
SC,17,4,463,0.2555896328293736,124.5124550035997,2.224622030237581,118.33799999999998,57649.26666666666,1030,4767.0
SC,17,5,386,0.3162849729320507,176.62918825561314,2.183937823834197,122.08599955177158,68178.86666666667,843,4931.0
SC,17,6,460,0.38892391414539806,148.08485507246374,2.265217391304348,178.9050005068831,68119.03333333333,1042,4845.0
SC,17,7,741,0.27114035230258854,100.53960863697705,2.2766531713900133,200.9150010562181,74499.84999999999,1687,4829.0
SC,17,8,5282,0.12321204023164076,47.840038495519416,2.2550170390003785,650.8059965035264,252691.08333333355,11911,4752.0
SC,17,9,4707,0.13938665818336937,49.25869272714402,2.294879966008073,656.0930000691196,231860.66666666692,10802,4343.0
SC,17,10,5281,0.057326264026367056,53.69029224263085,2.240863472827116,302.74000032324443,283538.4333333335,11834,4498.0
SC,17,11,5099,0.08879545009861348,52.66947440674655,2.258089821533634,452.76800005283013,268561.65000000066,11514,4346.0
SC,17,12,4324,0.10975601313338842,55.73254702436041,2.268963922294172,474.58500078877154,240987.5333333344,9811,4228.0
SC,18,1,5156,0.10896664045347883,62.54542280837864,2.224980605120248,561.8319981781368,322484.20000000024,11472,4208.0
SC,18,2,5168,0.10052515490187044,55.80549535603698,2.2118808049535605,519.5140005328665,288402.7999999991,11431,4148.0
SC,18,3,5472,0.07120266800884387,60.76583516081863,2.2267909356725144,389.6209993443936,332510.64999999956,12185,4778.0
SC,18,4,5394,0.08211827961503845,59.441839698430286,2.234705228031146,442.9460002435174,320629.283333333,12054,4786.0
SC,18,5,5991,0.059918878382689514,58.06276080787835,2.217492906025705,358.9740003906929,347853.9999999992,13285,5052.0
SC,18,6,3960,0.11341919210195654,50.11314814814812,2.278787878787879,449.1400007237479,198448.06666666656,9024,4965.0
SC,18,7,4074,0.10246440826213013,43.88353788250704,2.26313205694649,417.4399992599181,178781.5333333337,9220,4912.0
SC,18,8,4109,0.17984473243245905,42.58152835239738,2.242394743246532,738.9820055649742,174967.50000000081,9214,4878.0
SC,18,9,3606,0.13126483675123402,36.68696154557233,2.2432057681641706,473.34100132494984,132293.1833333338,8089,4339.0
SC,18,10,5065,0.07726535055585965,41.720848963475206,2.248568608094768,391.3490005654291,211316.10000000193,11389,4853.0
SC,18,11,4282,0.08247898171920012,47.37796979604555,2.2533862680990193,353.17499972161494,202872.46666666702,9649,4387.0
SC,18,12,4083,0.10190546180777565,47.28329251367455,2.2796963017389174,416.080000561148,193057.6833333332,9308,4327.0
SC,19,1,4387,0.09583952608026033,50.29457108122466,2.2363802142694325,420.44800091410207,220642.2833333326,9811,4447.0
SC,19,2,3653,0.07070626849242626,46.57352860662491,2.199835751437175,258.2899988028331,170133.1000000008,8036,4196.0
SC,19,3,4143,0.13968863082870506,64.63467294231242,2.1947863866763213,578.7299975233251,267781.45000000036,9093,4855.0
SC,19,4,4827,0.13524404402253043,70.06798218355037,2.2500517920033145,652.8230004967544,338218.14999999764,10861,4873.0
SC,19,5,4973,0.12216710209424025,71.52369461760138,2.1872109390709835,607.5369987146568,355687.3333333316,10877,5095.0
SC,19,6,4449,0.15044144700578954,69.5027833970178,2.2171274443695212,669.3139977287577,309217.88333333214,9864,4869.0
SC,19,7,4776,0.21171796343157445,71.17565256839755,2.1947236180904524,1011.1649933491996,339934.9166666667,10482,5100.0
SC,19,8,4892,0.15232972221195593,71.58640637775903,2.187040065412919,745.1970010608884,350200.69999999716,10699,4882.0
SC,19,9,5028,0.11946957060656944,75.32090294351619,2.1972951471758155,600.6930010098312,378713.49999999936,11048,4690.0
SC,19,10,6198,0.08936673020487547,73.41997956329975,2.202646014843498,553.8949938098182,455057.03333333187,13652,4729.0
SC,19,11,5897,0.14452094137599764,74.6499632581538,2.1497371544853316,852.2399912942581,440210.83333333296,12677,4470.0
SC,19,12,5768,0.2267555475725629,76.82447988904319,2.145977808599168,1307.9259983985428,443123.60000000114,12378,4784.0
SC,20,1,5037,0.1410170735385546,72.93279068228435,2.1542584871947588,710.3029994136996,367362.46666666627,10851,4667.0
SC,20,2,4511,0.2011456438389708,73.1179339392597,2.1633784083351806,907.3679993575972,329835.0000000005,9759,4217.0
SC,20,3,4154,0.1277048619172467,61.512794896485524,2.1540683678382284,530.4859964042428,255524.15000000087,8948,4122.0
SC,20,4,4446,0.09455218182967341,63.02234967761314,2.084795321637427,420.379000414728,280197.36666666804,9269,3196.0
SC,20,5,3805,0.1174473061115499,68.73403854577329,2.13377135348226,446.88699975444734,261533.01666666736,8119,4135.0
SC,20,6,4632,0.14454317717424636,69.76257196315487,2.126943005181347,669.5239966711091,323140.23333333334,9852,
SD,16,4,1,1.1059999999999999,360.0,3.0,1.1059999999999999,360.0,3,799.0
SD,16,7,1,0.575,360.0,4.0,0.575,360.0,4,987.0
SD,16,8,3,0.407,360.0,3.3333333333333335,1.2209999999999999,1080.0,10,936.0
SD,16,11,1,4.143,360.0,4.0,4.143,360.0,4,707.0
SD,16,12,2,0.7655000000000001,360.0,3.0,1.5310000000000001,720.0,6,724.0
SD,17,1,2,2.0775,360.0,3.0,4.155,720.0,6,583.0
SD,17,2,2,0.3985,360.0,2.0,0.797,720.0,4,622.0
SD,17,8,2,3.1614999999999998,202.25833333333333,2.0,6.3229999999999995,404.51666666666665,4,906.0
SD,17,9,1,0.563,360.0,2.0,0.563,360.0,2,797.0
SD,17,11,2,0.3075,360.0,3.0,0.615,720.0,6,701.0
SD,17,12,3,13.340333333333334,360.0,4.0,40.021,1080.0,12,721.0
SD,18,1,5,0.1264,167.87,2.2,0.632,839.35,11,611.0
SD,18,8,1,2.7880000000000003,360.0,4.0,2.7880000000000003,360.0,4,926.0
SD,18,9,1,9.246,29.3,2.0,9.246,29.3,2,801.0
SD,18,10,1,0.0,29.65,4.0,0.0,29.65,4,793.0
SD,18,11,2,0.21050000000000002,29.6,2.0,0.42100000000000004,59.2,4,692.0
SD,18,12,3,15.274333333333333,974.4833333333332,3.3333333333333335,45.823,2923.45,10,718.0
SD,19,1,2,0.281,28.583333333333336,3.5,0.562,57.16666666666667,7,594.0
SD,19,2,2,43.488,29.71666666666667,3.0,86.976,59.43333333333334,6,584.0
SD,19,3,7,5.43342857142857,67.39285714285714,4.0,38.03399999999999,471.75,28,758.0
SD,19,4,3,0.09366666666666668,73.84444444444445,4.0,0.281,221.53333333333336,12,777.0
SD,19,5,5,0.0038,55.67,3.8,0.019,278.35,19,841.0
SD,19,6,2,9.103,29.53333333333333,3.0,18.206,59.06666666666666,6,945.0
SD,19,7,2,12.0795,29.016666666666666,4.0,24.159,58.03333333333333,8,1038.0
SD,19,9,4,21.582,28.700000000000003,4.0,86.328,114.80000000000001,16,848.0
SD,20,3,1,1.65999996662,45.583333333333336,4.0,1.65999996662,45.583333333333336,4,698.0
TN,16,6,178,0.8243539325842699,361.42162921348313,2.191011235955056,146.73500000000004,64333.049999999996,390,7016.0
TN,16,7,241,1.2041493775933607,363.48547717842325,2.5228215767634854,290.19999999999993,87600.0,608,7227.0
TN,16,8,312,0.8198493589743592,361.101655982906,2.448717948717949,255.79300000000006,112663.71666666666,764,6495.0
TN,16,9,187,1.2139679144385034,362.2840463458111,2.5614973262032086,227.0120000000001,67747.11666666667,479,6253.0
TN,16,10,188,0.7372127659574467,360.3191489361702,2.5,138.59599999999998,67740.0,470,6451.0
TN,16,11,267,0.8302397003745323,360.7750936329588,2.4906367041198503,221.67400000000012,96326.95,665,6020.0
TN,16,12,315,0.8356063492063492,360.34619047619043,2.4126984126984126,263.216,113509.04999999999,760,6383.0
TN,17,1,221,0.6644705882352941,360.0143288084464,2.420814479638009,146.848,79563.16666666666,535,6302.0
TN,17,2,199,0.7559849246231152,360.43509212730316,2.3115577889447234,150.44099999999992,71726.58333333333,460,5968.0
TN,17,3,275,0.9684872727272728,360.26418181818184,2.4654545454545453,266.334,99072.65000000001,678,6907.0
TN,17,4,266,0.9795413533834584,361.30275689223055,2.469924812030075,260.55799999999994,96106.53333333333,657,6753.0
TN,17,5,230,0.8458869565217394,360.2446376811594,2.360869565217391,194.55400000000006,82856.26666666666,543,6918.0
TN,17,6,208,1.027307692307693,360.0036858974359,2.605769230769231,213.68000000000012,74880.76666666666,542,7295.0
TN,17,7,454,0.6300836998241587,202.34739353891334,2.4647577092511015,286.057999720168,91865.71666666666,1119,7393.0
TN,17,8,2656,0.1715056473959278,70.8004894578314,2.3332078313253013,455.51899948358425,188046.1000000002,6197,6797.0
TN,17,9,2332,0.14586492265423337,61.3153444825615,2.370926243567753,340.1569996296722,142987.38333333342,5529,6413.0
TN,17,10,1215,0.2536320998706263,74.06294924554176,2.39917695473251,308.16300134281096,89986.48333333324,2915,6579.0
TN,17,11,1233,0.23211110984997477,82.61074614760739,2.437956204379562,286.1929984450189,101859.04999999992,3006,6233.0
TN,17,12,1718,0.1717479619877235,65.24885525805202,2.3934807916181606,295.06299869490897,112097.53333333335,4112,6570.0
TN,18,1,1853,0.19428980049073394,67.77661449901065,2.397733405288721,360.01900030933,125590.06666666672,4443,5914.0
TN,18,2,1964,0.2478431782954711,63.342591649694555,2.419551934826884,486.7640021723052,124404.85000000011,4752,5345.0
TN,18,3,1923,0.18457410191774576,59.9226469058763,2.435257410296412,354.9359979878251,115231.25000000012,4683,6555.0
TN,18,4,2185,0.25473821538965047,66.21234935164001,2.42929061784897,556.6030006263862,144673.98333333342,5308,6564.0
TN,18,5,2119,0.31192260368994834,62.30162026112956,2.422840962718263,660.9639972190006,132017.13333333354,5134,6726.0
TN,18,6,1793,0.24060345808105196,59.00925822643618,2.4043502509760177,431.40200033932615,105803.60000000008,4311,7105.0
TN,18,7,1701,0.22845972858277244,48.34161277679791,2.4232804232804233,388.6099983192959,82229.08333333324,4122,7359.0
TN,18,8,2223,0.30873459323223496,39.40259409206785,2.396761133603239,686.3170007552583,87591.96666666683,5328,6592.0
TN,18,9,2149,0.2154574216851527,34.721257949433884,2.369939506747324,463.01799920139314,74615.98333333341,5093,6131.0
TN,18,10,2542,0.24873800180318448,33.664817728822484,2.327301337529504,632.292000583695,85575.96666666675,5916,6599.0
TN,18,11,2252,0.26601154587291703,35.004899348727115,2.294404973357016,599.0580013058092,78831.03333333346,5167,6095.0
TN,18,12,1759,0.2814718582597624,37.902596172067526,2.3598635588402503,495.1089986789221,66670.66666666677,4151,6452.0
TN,19,1,1791,0.17640647627469458,35.71818351014338,2.3093243997766613,315.943999007978,63971.266666666794,4136,6227.0
TN,19,2,1865,0.13390080421905734,38.29543342269888,2.3179624664879355,249.72499986854191,71420.98333333341,4323,5331.0
TN,19,3,1650,0.17550303029558495,61.00624242424242,2.32,289.57999998771515,100660.3,3828,7052.0
TN,19,4,2377,0.17100883531610214,76.28378908988924,2.2747160286074886,406.4880015463748,181326.5666666667,5407,7150.0
TN,19,5,1836,0.34873420428946783,75.39815722585347,2.2935729847494555,640.2759990754629,138431.01666666695,4211,7245.0
TN,19,6,1614,0.39165613519503834,78.40608219743902,2.369888475836431,632.1330022047919,126547.41666666658,3825,7395.0
TN,19,7,1485,0.33447205378912354,77.91387205387198,2.3138047138047138,496.6909998768485,115702.09999999989,3436,7776.0
TN,19,8,1625,0.33364307519830233,78.48028717948719,2.292307692307692,542.1699971972413,127530.46666666669,3725,7012.0
TN,19,9,1561,0.2100160150590865,75.22795216741406,2.3209481101857783,327.83499950723404,117430.83333333336,3623,6781.0
TN,19,10,1814,0.31392116889463295,73.79271407570756,2.3280044101433295,569.4530003748641,133859.9833333335,4223,7012.0
TN,19,11,1895,0.2132316628372179,69.776323658751,2.328232189973615,404.0740010765279,132226.13333333313,4412,6416.0
TN,19,12,1618,0.20274351089206974,73.19674495261657,2.335599505562423,328.03900062336885,118432.33333333362,3779,7153.0
TN,20,1,1587,0.3400541899497619,71.11532241125818,2.2967863894139886,539.6659994502721,112860.01666666672,3645,7034.0
TN,20,2,1617,0.200080395540358,70.32646876932594,2.3277674706246136,323.52999958875887,113717.90000000005,3764,5508.0
TN,20,3,1658,0.2460820263693558,66.31146964213882,2.177925211097708,408.0039997203919,109944.41666666615,3611,5842.0
TN,20,4,1640,0.22801951278225543,61.237398373983204,1.976829268292683,373.9520009628989,100429.33333333246,3242,4467.0
TN,20,5,2350,0.25678297907140885,64.51126950354596,2.06,603.4400008178108,151601.48333333302,4841,6030.0
TN,20,6,2754,0.190014886530723,62.691376180101805,2.0555555555555554,523.3009975056111,172652.05000000037,5661,
TX,16,6,2399,0.17334889537307185,113.78503543142973,2.2676115047936642,415.8639999999994,272970.29999999993,5440,22140.0
TX,16,7,6194,0.12506344849854686,118.45220912711228,2.2818856958346787,774.6429999999992,733692.9833333335,14134,23381.0
TX,16,8,7500,0.10938893333333334,107.6643488888889,2.2632,820.417,807482.6166666667,16974,23671.0
TX,16,9,7932,0.08050214321734728,93.96742729870569,2.25542107917297,638.5429999999986,745349.6333333335,17890,21962.0
TX,16,10,7769,0.11043313167717894,104.82502252542153,2.2704337752606514,857.9550000000032,814385.5999999999,17639,22574.0
TX,16,11,9849,0.1080729008021107,92.42256912715308,2.252817544928419,1064.4099999999883,910269.8833333307,22188,21517.0
TX,16,12,8122,0.12637207584338753,102.58058770417806,2.26791430682098,1026.3939999999934,833159.5333333341,18420,20319.0
TX,17,1,8699,0.12933417634210784,98.58879756293835,2.2512932520979425,1125.077999999996,857623.9500000008,19584,21095.0
TX,17,2,7188,0.13929131886477353,98.4017042292711,2.29062326099054,1001.2259999999922,707311.4500000007,16465,20923.0
TX,17,3,8610,0.11765342624854576,89.17669957413875,2.268524970963995,1012.995999999979,767811.3833333347,19532,24062.0
TX,17,4,7483,0.0977915274622492,77.90003786360211,2.2780970199118,731.7740000000108,582925.9833333346,17047,22487.0
TX,17,5,5678,0.133281965410237,93.12483562287207,2.3043325114476927,756.7749995993258,528762.8166666676,13084,23867.0
TX,17,6,6336,0.11890972216896929,90.4615977483166,2.3145517676767677,753.4119996625894,573164.683333334,14665,22511.0
TX,17,7,5736,0.15120798464863822,101.70639528126448,2.3373430962343096,867.3289999445889,583387.8833333331,13407,22950.0
TX,17,8,7800,0.09719128204604763,80.85261538461532,2.291153846153846,758.0919999591715,630650.3999999994,17871,23183.0
TX,17,9,7091,0.09796982077907428,69.2702721759978,2.298406430686786,694.7039991444157,491195.50000000047,16298,22796.0
TX,17,10,7279,0.12338466814665366,81.27711682007622,2.2810825662865777,898.116999439492,591616.1333333348,16604,23512.0
TX,17,11,6616,0.13575544105218806,81.00398780733588,2.3022974607013302,898.1579980012762,535922.3833333341,15232,22417.0
TX,17,12,7024,0.14070728958667153,76.95131454062277,2.3179100227790435,988.3280020567807,540506.0333333344,16281,20818.0
TX,18,1,6637,0.1528571644422783,83.37240972326869,2.3510622269097485,1014.513000403401,553342.6833333343,15604,21383.0
TX,18,2,7764,0.12239142284159707,74.3663232010993,2.2966254507985573,950.2470069421596,577380.133333335,17831,20741.0
TX,18,3,7257,0.12163166613991233,75.06210555325907,2.2994350282485874,882.6810011773438,544725.7000000011,16687,24757.0
TX,18,4,7051,0.1370531838235367,78.18272585448888,2.304353992341512,966.3619991397574,551266.4000000011,16248,23580.0
TX,18,5,7067,0.1268774584346082,79.46612423942294,2.3162586670440075,896.6429987573763,561587.100000002,16369,24883.0
TX,18,6,6400,0.16085640635141174,83.23231250000026,2.3315625,1029.4810006490352,532686.8000000017,14922,23616.0
TX,18,7,5871,0.10976273198514179,52.361792426049064,2.292284108329075,644.4169994847674,307416.08333333407,13458,24071.0
TX,18,8,6948,0.07176424872967602,36.19099740932672,2.2759067357512954,498.61800017378897,251455.05000000205,15813,24889.0
TX,18,9,6587,0.14643175960042248,32.07950255553884,2.3253377865492637,964.546000487983,211307.68333333434,15317,22874.0
TX,18,10,7899,0.18978149102618036,32.18091741570693,2.3359918977085705,1499.0839976157986,254197.066666669,18452,23845.0
TX,18,11,7557,0.15691663346447865,33.740858365312675,2.277094084954347,1185.818999091065,254979.66666666788,17208,22718.0
TX,18,12,7011,0.11671844250669035,32.72340132173272,2.307088860362288,818.313000414406,229423.76666666812,16175,21850.0
TX,19,1,6753,0.08920316897571715,31.78902956710601,2.298533984895602,602.3890000930179,214671.31666666688,15522,22072.0
TX,19,2,6035,0.12654233721164895,32.068472797569726,2.2727423363711683,763.6830050723015,193533.23333333328,13716,21039.0
TX,19,3,5496,0.09271360985998799,61.77237384764661,2.3351528384279474,509.553999790494,339500.9666666658,12834,23934.0
TX,19,4,6725,0.10421249086406019,76.71975216852536,2.2841635687732342,700.8290010608048,515940.333333333,15361,23443.0
TX,19,5,6533,0.10187769795978988,78.69406092147577,2.2931272003673655,665.5670007713072,514108.30000000115,14981,24210.0
TX,19,6,5765,0.10547077186143426,73.71676206996239,2.2747614917606245,608.0389997811685,424977.1333333332,13114,23137.0
TX,19,7,6397,0.0972799750689652,72.71501485071096,2.2554322338596218,622.3000005161704,465157.949999998,14428,24479.0
TX,19,8,7291,0.08060718703510529,70.31521510538091,2.2836373611301606,587.7070006729526,512668.2333333323,16650,24689.0
TX,19,9,6733,0.0816665677434766,70.5981731768898,2.2701618892024356,549.8610006168279,475337.49999999907,15285,23057.0
TX,19,10,8138,0.06105910546081874,73.12863930531618,2.2603833865814695,496.8990002401429,595120.8666666631,18395,23859.0
TX,19,11,6770,0.047554800686063554,76.08351304775951,2.261447562776957,321.94600064465027,515085.3833333319,15310,22721.0
TX,19,12,6073,0.07748164011756863,71.51679016411433,2.2945825786267084,470.54600043399427,434321.4666666663,13935,22751.0
TX,20,1,5844,0.07355595489613244,71.47344284736475,2.337953456536619,429.86100041299795,417690.79999999964,13663,22528.0
TX,20,2,5856,0.08788217230351612,70.61332251821497,2.3106215846994536,514.6380010093905,413511.6166666669,13531,22078.0
TX,20,3,5002,0.0830957619961498,61.653398640543884,2.3994402239104358,415.64500150474134,308390.3000000005,12002,20005.0
TX,20,4,4542,0.10890664878776536,57.76508880082261,2.3784676354029064,494.65399879403026,262369.0333333363,10803,14722.0
TX,20,5,4858,0.09475339666155783,59.25876904075826,2.393989296006587,460.3120009818479,287879.10000000364,11630,18869.0
TX,20,6,5119,0.09539949200958778,56.56034056130815,2.4575112326626294,488.34999959707983,289532.38333333645,12580,
UT,16,6,58,0.9307241379310345,360.0,2.5344827586206895,53.982,20880.0,147,2561.0
UT,16,7,221,0.953212669683258,360.1996983408748,2.334841628959276,210.66000000000003,79604.13333333333,516,2699.0
UT,16,8,164,0.6340365853658536,360.96686991869916,2.3719512195121952,103.982,59198.566666666666,389,2893.0
UT,16,9,87,1.2821724137931032,360.0,2.425287356321839,111.54899999999998,31320.0,211,2540.0
UT,16,10,148,0.6689864864864867,362.19617117117116,2.358108108108108,99.01000000000003,53605.03333333333,349,2535.0
UT,16,11,158,0.616126582278481,362.6271097046414,2.259493670886076,97.34800000000001,57295.083333333336,357,2373.0
UT,16,12,132,1.2478257575757574,360.1877525252525,2.4015151515151514,164.713,47544.78333333333,317,2358.0
UT,17,1,159,0.8890314465408801,361.9118448637317,2.2955974842767297,141.35599999999994,57543.98333333334,365,2328.0
UT,17,2,94,0.8883510638297879,360.0,2.4468085106382977,83.50500000000007,33840.0,230,2236.0
UT,17,3,100,0.6751,360.795,2.43,67.51,36079.5,243,2794.0
UT,17,4,65,0.6303076923076922,360.0,2.353846153846154,40.97,23400.0,153,2725.0
UT,17,5,138,1.0567318840579707,360.51630434782606,2.3768115942028984,145.82899999999995,49751.25,328,2741.0
UT,17,6,173,0.7518439306358381,360.8344894026975,2.4971098265895955,130.069,62424.36666666667,432,2723.0
UT,17,7,232,0.621512929935568,244.05021551724138,2.5172413793103448,144.19099974505176,56619.65,584,2839.0
UT,17,8,811,0.5446646099685699,86.97447595561037,2.6954377311960545,441.7229986845102,70536.30000000002,2186,3080.0
UT,17,9,912,0.441042760011436,95.86957236842106,2.669956140350877,402.2309971304296,87433.05,2435,2671.0
UT,17,10,702,0.4074715144385951,122.74897910731244,2.532763532763533,286.04500313589375,86169.78333333333,1778,2718.0
UT,17,11,620,0.3301483872799085,144.94973118279566,2.6580645161290324,204.69200011354326,89868.83333333331,1648,2532.0
UT,17,12,644,0.4216940987680684,133.4723602484472,2.6677018633540373,271.57099960663606,85956.19999999998,1718,2487.0
UT,18,1,638,0.5221865161387524,119.82847439916405,2.6003134796238245,333.1549972965241,76450.56666666667,1659,2585.0
UT,18,2,951,0.29890115594719735,113.11261829652997,2.6067297581493163,284.2549993057847,107570.1,2479,2312.0
UT,18,3,604,0.5434784755148648,142.9346578366446,2.619205298013245,328.26099921097835,86332.53333333333,1582,2797.0
UT,18,4,634,0.5331514218785764,88.39587276550996,2.5236593059936907,338.0180014710175,56042.983333333315,1600,2780.0
UT,18,5,711,0.21998734238224316,127.98103609939052,2.576652601969058,156.4110004337749,90994.51666666666,1832,2812.0
UT,18,6,651,0.787726574751369,120.0175115207373,2.5729646697388633,512.8100001631412,78131.39999999998,1675,2798.0
UT,18,7,563,0.3578081720946447,82.22149200710486,2.5701598579040854,201.44600088928496,46290.70000000003,1447,2960.0
UT,18,8,725,0.29876827558666186,76.92367816091954,2.536551724137931,216.60699980032985,55769.666666666664,1839,3113.0
UT,18,9,741,0.3255249645491185,33.87489878542511,2.5006747638326585,241.2139987308968,25101.300000000007,1853,2716.0
UT,18,10,891,0.8801627378229012,30.611298166853715,2.4264870931537597,784.224999400205,27274.66666666666,2162,2878.0
UT,18,11,1457,0.6550171606534836,49.97634408602153,2.268359643102265,954.3600030721256,72815.53333333337,3305,2561.0
UT,18,12,2587,0.5102837257639005,56.00469011725292,2.213374565133359,1320.1039985512105,144884.1333333333,5726,2513.0
UT,19,1,2341,0.711306280003917,61.56762067492525,2.208030756087142,1665.1680014891697,144129.80000000002,5169,2626.0
UT,19,2,2172,0.7779769795151967,65.4886740331492,2.2228360957642725,1689.7659995070073,142241.40000000005,4828,2303.0
UT,19,3,1928,1.115855808428337,98.43737033195026,2.296161825726141,2151.3699986498336,189787.25000000012,4427,2734.0
UT,19,4,1791,0.6515840322999761,97.77772194304855,2.1853713009491904,1166.9870018492572,175119.89999999994,3914,2818.0
UT,19,5,2078,0.6397324348295002,93.4546679499519,2.199230028873917,1329.3639995757014,194198.80000000005,4570,2705.0
UT,19,6,1885,0.4871331590795128,88.52961980548174,2.1676392572944296,918.2460048648817,166878.33333333308,4086,2706.0
UT,19,7,1843,0.6188768325838142,91.52406402604448,2.200217037438958,1140.5900024519697,168678.84999999998,4055,2933.0
UT,19,8,2329,0.5945770696894596,98.30561757549744,2.154572778016316,1384.7699953067513,228953.78333333353,5018,3056.0
UT,19,9,1829,0.555429743234899,95.32238017131374,2.2077638053581192,1015.8810003766303,174344.63333333284,4038,2726.0
UT,19,10,2273,0.513165418439001,85.8864056313242,2.1438627364716236,1166.4249961118492,195219.7999999999,4873,2845.0
UT,19,11,1874,0.6349316969252038,92.98940768409808,2.193169690501601,1189.8620000378319,174262.14999999982,4110,2515.0
UT,19,12,2273,0.4815899720103401,96.14883413990336,2.120985481742191,1094.654006379503,218546.30000000034,4821,2584.0
UT,20,1,2165,0.25458799162991347,99.47735950731332,2.1034642032332562,551.1830018787626,215368.48333333334,4554,2537.0
UT,20,2,1837,0.18750626081847033,101.27937760841957,2.143712574850299,344.44900112352997,186050.21666666673,3938,2313.0
UT,20,3,1700,0.10694353029898879,99.47889215686278,2.09,181.80400150828095,169114.11666666673,3553,2328.0
UT,20,4,1199,0.3377247721388407,85.05836808451471,2.0817347789824856,404.93200179447,101984.98333333313,2496,1724.0
UT,20,5,1492,0.2364048234694851,82.86801831992817,2.0636729222520107,352.7159966164718,123639.08333333282,3079,2170.0
UT,20,6,1905,0.18783569559012706,83.80518810148712,2.088188976377953,357.82700009919205,159648.88333333295,3978,
VA,16,6,379,0.5502005277044856,292.7031662269129,2.461741424802111,208.52600000000004,110934.5,933,7437.0
VA,16,7,571,0.5285026269702281,253.963368359603,2.6024518388791593,301.77500000000026,145013.0833333333,1486,7602.0
VA,16,8,802,0.406862842892769,217.60006234413964,2.5635910224438905,326.30400000000077,174515.25,2056,7644.0
VA,16,9,854,0.338903981264637,150.49523809523805,2.5679156908665104,289.424,128522.9333333333,2193,7031.0
VA,16,10,1058,0.3989593572778837,139.20428481411471,2.55765595463138,422.09900000000096,147278.13333333336,2706,7324.0
VA,16,11,1455,0.4172158075601376,140.22108820160364,2.560824742268041,607.0490000000002,204021.6833333333,3726,7053.0
VA,16,12,1371,0.49562509117432596,161.224604911257,2.6046681254558717,679.5020000000009,221038.93333333332,3571,6904.0
VA,17,1,1122,0.4492459893048126,149.99025549613788,2.661319073083779,504.0539999999997,168289.0666666667,2986,6413.0
